,close_CEX_x,open_CEX_x,ETH_USDT,open,high,low,close,volume,rolling_volatility,rolling_avg_price_diff,price_change,jump_intensity,bid_price,ask_price,eth_inventory,bubble_inventory,cashflow,pnl_eth,pnl_usd,price,price_difference,spread_multiplier,discrepancy_spread_component
2024-12-22 16:45:00,1.3813115972373768e-06,1.3818342802331588e-06,3388.25,1.3673652021079436e-06,1.3673652021079436e-06,1.3673652021079436e-06,1.3673652021079436e-06,0.0,0.0,-1.391093672127093e-08,0.0,0.0,1.3395071403251716e-06,1.3952232638907155e-06,1.400113647081197,983839.5615471067,1.1364708119797183e-06,1.3453816279978472,4558.489301063706,1.3673652021079436e-06,-1.394639512943324e-08,0.0101,0.0001
2024-12-22 16:46:00,1.3823837561054791e-06,1.3806752655314909e-06,3390.37,1.3673652021079436e-06,1.3673652021079436e-06,1.3673652021079436e-06,1.3673652021079436e-06,0.0,0.0,-1.4111598719561917e-08,0.0,0.0,1.3393064783268806e-06,1.3954239258890065e-06,1.400113647081197,983839.5615471067,1.1364708119797183e-06,1.3453816279978472,4561.341510115061,1.3673652021079436e-06,-1.501855399753559e-08,0.0101,0.0001
2024-12-22 16:47:00,1.3828530940009447e-06,1.3817012362434719e-06,3389.3,1.3673652021079436e-06,1.3673652021079436e-06,1.3673652021079436e-06,1.3673652021079436e-06,0.0,0.0,-1.4386218478708107e-08,0.0,0.0,1.3390318585677344e-06,1.3956985456481525e-06,1.400113647081197,983839.5615471067,1.1364708119797183e-06,1.3453816279978472,4559.901951773104,1.3673652021079436e-06,-1.5487891893001122e-08,0.0101,0.0001
2024-12-22 16:48:00,1.3833618704611206e-06,1.3823211660733575e-06,3387.78,1.366545070056816e-06,1.366545070056816e-06,1.366545070056816e-06,1.366545070056816e-06,0.0718284433306805,2.593485269180713e-10,-1.4884153791026201e-08,-8.201320511275762e-10,3.162277653447623,-3.162276315984815,3.162279049074955,1.4001137452380021,983839.4897186634,1.1374523800309522e-06,1.3445747496402551,4555.123445336264,1.366545070056816e-06,-1.6816800404304655e-08,0.0101,0.0001
2024-12-22 16:49:00,1.382229989844359e-06,1.3827714471275905e-06,3387.4,1.366545070056816e-06,1.366545070056816e-06,1.366545070056816e-06,1.366545070056816e-06,0.0,3.457980355696991e-10,-1.5070632914986243e-08,0.0,0.0,1.3371898793916804e-06,1.3959002607219513e-06,1.4001137452380021,983839.4897186634,1.1374523800309522e-06,1.3445747496402551,4554.6125069314,1.366545070056816e-06,-1.5684919787543013e-08,0.0101,0.0001
2024-12-22 16:50:00,1.383000082672934e-06,1.383147102596206e-06,3386.48,1.366545070056816e-06,1.366545070056816e-06,1.366545070056816e-06,1.366545070056816e-06,0.0,3.9616141817882077e-10,-1.5198776966400924e-08,0.0,0.0,1.3370113719576569e-06,1.396078768155975e-06,1.4001137452380021,983839.4897186634,1.1374523800309522e-06,1.3445747496402551,4553.375498161731,1.366545070056816e-06,-1.6455012616118043e-08,0.0101,0.0001
2024-12-22 16:51:00,1.3833852041268286e-06,1.3831634400727606e-06,3386.44,1.363405784919067e-06,1.363405784919067e-06,1.363405784919067e-06,1.363405784919067e-06,0.26537114066528,1.2280713826104296e-09,-1.568221490699377e-08,-3.1392851377490646e-09,2.556272527966652,-2.5562711953778927,2.5562739221894626,1.4001141070465504,983839.2243475227,1.1410704655142884e-06,1.3414861969522507,4542.86251680698,1.363405784919067e-06,-1.997941920776173e-08,0.0101,0.0001
2024-12-22 16:52:00,1.3831773492153527e-06,1.3825687667025944e-06,3386.45,1.363405784919067e-06,1.363405784919067e-06,1.363405784919067e-06,1.363405784919067e-06,0.0,1.5846126780792326e-09,-1.6142827046045676e-08,0.0,0.0,1.3317716061887675e-06,1.3950399636493662e-06,1.4001141070465504,983839.2243475227,1.1410704655142884e-06,1.3414861969522507,4542.875931668949,1.363405784919067e-06,-1.9771564296285752e-08,0.0101,0.0001
2024-12-22 16:53:00,1.3846058323157479e-06,1.3839848955363236e-06,3384.43,1.363405784919067e-06,1.363405784919067e-06,1.363405784919067e-06,1.363405784919067e-06,0.0,1.7791733826363548e-09,-1.6877153364755345e-08,0.0,0.0,1.3308427191655008e-06,1.395968850672633e-06,1.4001141070465504,983839.2243475227,1.1410704655142884e-06,1.3414861969522507,4540.166129551106,1.363405784919067e-06,-2.120004739668095e-08,0.0101,0.0001
2024-12-22 16:54:00,1.386792620345544e-06,1.3850939758466106e-06,3381.72,1.363405784919067e-06,1.363405784919067e-06,1.363405784919067e-06,1.363405784919067e-06,0.0,1.8632072022841283e-09,-1.7774744015514123e-08,0.0,0.0,1.3298610946950942e-06,1.3969504751430397e-06,1.4001141070465504,983839.2243475227,1.1410704655142884e-06,1.3414861969522507,4536.530701957365,1.363405784919067e-06,-2.3386835426477125e-08,0.0101,0.0001
2024-12-22 16:55:00,1.3863350359019913e-06,1.3859909257993197e-06,3378.81,1.363405784919067e-06,1.363405784919067e-06,1.363405784919067e-06,1.363405784919067e-06,0.0,1.8518225614282356e-09,-1.8673029600863236e-08,0.0,0.0,1.328974193750601e-06,1.397837376087533e-06,1.4001141070465504,983839.2243475227,1.1410704655142884e-06,1.3414861969522507,4532.626977124234,1.363405784919067e-06,-2.292925098292439e-08,0.0101,0.0001
2024-12-22 16:56:00,1.3865110630609283e-06,1.3865654451191889e-06,3377.41,1.363405784919067e-06,1.363405784919067e-06,1.363405784919067e-06,1.363405784919067e-06,0.0,1.743150907579525e-09,-1.948170201529582e-08,0.0,0.0,1.328274192990017e-06,1.3985373768481168e-06,1.4001141070465504,983839.2243475227,1.1410704655142884e-06,1.3414861969522507,4530.748896448501,1.363405784919067e-06,-2.310527814186142e-08,0.0101,0.0001
2024-12-22 16:57:00,1.3863894677022163e-06,1.3872517370263529e-06,3376.46,1.363405784919067e-06,1.363405784919067e-06,1.363405784919067e-06,1.363405784919067e-06,0.0,1.5164187882592063e-09,-2.023128110431065e-08,0.0,0.0,1.3277513460203226e-06,1.3990602238178113e-06,1.4001141070465504,983839.2243475227,1.1410704655142884e-06,1.3414861969522507,4529.474484561397,1.363405784919067e-06,-2.298368278314943e-08,0.0101,0.0001
2024-12-22 16:58:00,1.3877826567140317e-06,1.3874865648307983e-06,3377.33,1.363405784919067e-06,1.363405784919067e-06,1.363405784919067e-06,1.363405784919067e-06,0.0,1.3236388347797502e-09,-2.098728824337666e-08,0.0,0.0,1.327188118834736e-06,1.3996234510033976e-06,1.4001141070465504,983839.2243475227,1.1410704655142884e-06,1.3414861969522507,4530.641577552745,1.363405784919067e-06,-2.4376871794964762e-08,0.0101,0.0001
2024-12-22 16:59:00,1.3869181801216296e-06,1.3866142268633554e-06,3376.57,1.363405784919067e-06,1.363405784919067e-06,1.363405784919067e-06,1.363405784919067e-06,0.0,9.92729126151142e-10,-2.1770035784878626e-08,0.0,0.0,1.3267362810018626e-06,1.400075288836271e-06,1.4001141070465504,983839.2243475227,1.1410704655142884e-06,1.3414861969522507,4529.622048043061,1.363405784919067e-06,-2.351239520256267e-08,0.0101,0.0001
2024-12-22 17:00:00,1.3859773790489726e-06,1.3870788114307378e-06,3376.16,1.363405784919067e-06,1.363405784919067e-06,1.363405784919067e-06,1.363405784919067e-06,0.0,0.0,-2.2381693936257396e-08,0.0,0.0,1.327117351976635e-06,1.399694217861499e-06,1.4001141070465504,983839.2243475227,1.1410704655142884e-06,1.3414861969522507,4529.07203870231,1.363405784919067e-06,-2.257159412990572e-08,0.0101,0.0001
2024-12-22 17:01:00,1.3869428308208202e-06,1.38590478896248e-06,3379.02,1.363405784919067e-06,1.363405784919067e-06,1.363405784919067e-06,1.363405784919067e-06,0.0,0.0,-2.273745660565655e-08,0.0,0.0,1.3267615893072358e-06,1.400049980530898e-06,1.4001141070465504,983839.2243475227,1.1410704655142884e-06,1.3414861969522507,4532.908689225594,1.363405784919067e-06,-2.3537045901753273e-08,0.0101,0.0001
2024-12-22 17:02:00,1.3905412341313049e-06,1.3875887239160574e-06,3375.64,1.363405784919067e-06,1.363405784919067e-06,1.363405784919067e-06,1.363405784919067e-06,0.0,0.0,-2.347384509725177e-08,0.0,0.0,1.3260252008156407e-06,1.4007863690224932e-06,1.4001141070465504,983839.2243475227,1.1410704655142884e-06,1.3414861969522507,4528.374465879895,1.363405784919067e-06,-2.7135449212237947e-08,0.0101,0.0001
2024-12-22 17:03:00,1.3899111976446004e-06,1.3909415193224244e-06,3369.66,1.363405784919067e-06,1.363405784919067e-06,1.363405784919067e-06,1.363405784919067e-06,0.0020245734150383,0.0,-2.4004381630137026e-08,0.0,0.0,1.3254946642827555e-06,1.4013169055553784e-06,1.4001141098068655,983839.2223229493,1.141098068665349e-06,1.3414861969522507,4520.352378422121,1.363405784919067e-06,-2.6505412725533506e-08,0.0101,0.0001
2024-12-22 17:04:00,1.3882545538664121e-06,1.3901708628022448e-06,3369.37,1.363405784919067e-06,1.363405784919067e-06,1.363405784919067e-06,1.363405784919067e-06,0.0,0.0,-2.415057498222383e-08,0.0,0.0,1.3253484709306687e-06,1.4014630989074652e-06,1.4001141098068655,983839.2223229493,1.141098068665349e-06,1.3414861969522507,4519.963347425005,1.363405784919067e-06,-2.4848768947345198e-08,0.0101,0.0001
2024-12-22 17:05:00,1.3901128409633763e-06,1.3891607499807225e-06,3371.82,1.363405784919067e-06,1.363405784919067e-06,1.363405784919067e-06,1.363405784919067e-06,0.0,0.0,-2.4528355488362335e-08,0.0,0.0,1.3249706904245302e-06,1.4018408794136037e-06,1.4001141098068655,983839.2223229493,1.141098068665349e-06,1.3414861969522507,4523.249988607538,1.363405784919067e-06,-2.6707056044309425e-08,0.0101,0.0001
2024-12-22 17:06:00,1.3899109792284866e-06,1.3889712949887863e-06,3370.84,1.363405784919067e-06,1.363405784919067e-06,1.363405784919067e-06,1.363405784919067e-06,0.0,0.0,-2.4868347105118168e-08,0.0,0.0,1.3246306988077744e-06,1.4021808710303596e-06,1.4001141098068655,983839.2223229493,1.141098068665349e-06,1.3414861969522507,4521.935332134525,1.363405784919067e-06,-2.6505194309419733e-08,0.0101,0.0001
2024-12-22 17:07:00,1.392890165333238e-06,1.3903194113404232e-06,3369.01,1.3632694579732696e-06,1.3632694579732696e-06,1.3632694579732696e-06,1.3632694579732696e-06,0.0106503392370175,4.311036900506406e-11,-2.5532049562800062e-08,-1.363269457972669e-10,3.162277404335206,-3.162276080546256,3.162278807085172,1.4001141243261477,983839.2116726101,1.1412432614873378e-06,1.3413520731559159,4519.028547983013,1.3632694579732696e-06,-2.9620707359968403e-08,0.0101,0.0001
2024-12-22 17:08:00,1.3924099540222368e-06,1.3925266152743877e-06,3363.67,1.3632694579732696e-06,1.3632694579732696e-06,1.3632694579732696e-06,1.3632694579732696e-06,0.0,5.748048997266066e-11,-2.6008411988200308e-08,0.0,0.0,1.3232982170237693e-06,1.40324069892277e-06,1.4001141243261477,983839.2116726101,1.1412432614873378e-06,1.3413520731559159,4511.86572791236,1.3632694579732696e-06,-2.9140496048967194e-08,0.0101,0.0001
2024-12-22 17:09:00,1.3893547113697952e-06,1.3918658196163304e-06,3363.83,1.3632694579732696e-06,1.3632694579732696e-06,1.3632694579732696e-06,1.3632694579732696e-06,0.0,6.585217335745345e-11,-2.62656978075966e-08,0.0,0.0,1.3230325595209883e-06,1.403506356425551e-06,1.4001141243261477,983839.2116726101,1.1412432614873378e-06,1.3413520731559159,4512.080344244065,1.3632694579732696e-06,-2.6085253396525586e-08,0.0101,0.0001
2024-12-22 17:10:00,1.3881399221337946e-06,1.3903441725166596e-06,3368.95,1.3632694579732696e-06,1.3632694579732696e-06,1.3632694579732696e-06,1.3632694579732696e-06,0.0,7.039893423170469e-11,-2.6495584810658528e-08,0.0,0.0,1.3227981257570521e-06,1.4037407901894871e-06,1.4001141243261477,983839.2116726101,1.1412432614873378e-06,1.3413520731559159,4518.948066858623,1.3632694579732696e-06,-2.4870464160525e-08,0.0101,0.0001
2024-12-22 17:11:00,1.387494186683729e-06,1.387547333052841e-06,3375.02,1.3636784797101087e-06,1.3636784797101087e-06,1.3636784797101087e-06,1.3636784797101087e-06,0.029099999783441,1.2528669878015323e-10,-2.6523450917845222e-08,4.0902173683908004e-10,3.264686042664519,-3.264684719544297,3.2646874469012563,1.4001141640091912,983839.1825726103,1.1416400919219802e-06,1.3417544847790446,4528.448221218971,1.3636784797101087e-06,-2.381570697362022e-08,0.0101,0.0001
2024-12-22 17:12:00,1.3868537513135888e-06,1.3871116798180137e-06,3376.08,1.3636784797101087e-06,1.3636784797101087e-06,1.3636784797101087e-06,1.3636784797101087e-06,0.0,1.574325410246184e-10,-2.6127433156969435e-08,0.0,0.0,1.3234840935190717e-06,1.4038728659011458e-06,1.4001141640091912,983839.1825726103,1.1416400919219802e-06,1.3417544847790446,4529.870480972837,1.3636784797101087e-06,-2.3175271603480082e-08,0.0101,0.0001
2024-12-22 17:13:00,1.3860389370049596e-06,1.3873380229544612e-06,3376.25,1.3636784797101087e-06,1.3636784797101087e-06,1.3636784797101087e-06,1.3636784797101087e-06,0.0,1.795014044170067e-10,-2.5712937613901174e-08,0.0,0.0,1.3238765201987475e-06,1.40348043922147e-06,1.4001141640091912,983839.1825726103,1.1416400919219802e-06,1.3417544847790446,4530.098579235249,1.3636784797101087e-06,-2.236045729485091e-08,0.0101,0.0001
2024-12-22 17:14:00,1.3864140890927926e-06,1.3865454179469418e-06,3378.18,1.3636784797101087e-06,1.3636784797101087e-06,1.3636784797101087e-06,1.3636784797101087e-06,0.0,1.949461580382221e-10,-2.5501621657435045e-08,0.0,0.0,1.3240723914015924e-06,1.403284568018625e-06,1.4001141640091912,983839.1825726103,1.1416400919219802e-06,1.3417544847790446,4532.688165390872,1.3636784797101087e-06,-2.2735609382683884e-08,0.0101,0.0001
2024-12-22 17:15:00,1.386551017208379e-06,1.3856628427540455e-06,3379.61,1.3636784797101087e-06,1.3636784797101087e-06,1.3636784797101087e-06,1.3636784797101087e-06,0.0,2.0526752303279784e-10,-2.5118169802831136e-08,0.0,0.0,1.3244455218912017e-06,1.4029114375290157e-06,1.4001141640091912,983839.1825726103,1.1416400919219802e-06,1.3417544847790446,4534.606874304107,1.3636784797101087e-06,-2.2872537498270344e-08,0.0101,0.0001
2024-12-22 17:16:00,1.3869465250782215e-06,1.3861960566081856e-06,3378.31,1.3636784797101087e-06,1.3636784797101087e-06,1.3636784797101087e-06,1.3636784797101087e-06,0.0,2.1121791737953306e-10,-2.479445490870044e-08,0.0,0.0,1.3247632863909856e-06,1.402593673029232e-06,1.4001141640091912,983839.1825726103,1.1416400919219802e-06,1.3417544847790446,4532.862593473894,1.3636784797101087e-06,-2.326804536811276e-08,0.0101,0.0001
2024-12-22 17:17:00,1.3878306141024465e-06,1.388242616440183e-06,3374.05,1.3636784797101087e-06,1.3636784797101087e-06,1.3636784797101087e-06,1.3636784797101087e-06,0.0,1.9757627029021708e-10,-2.424759761193737e-08,0.0,0.0,1.325323785334838e-06,1.4020331740853796e-06,1.4001141640091912,983839.1825726103,1.1416400919219802e-06,1.3417544847790446,4527.146719368736,1.3636784797101087e-06,-2.4152134392337747e-08,0.0101,0.0001
2024-12-22 17:18:00,1.3887282937083256e-06,1.3886665836727194e-06,3373.74,1.3636784797101087e-06,1.3636784797101087e-06,1.3636784797101087e-06,1.3636784797101087e-06,0.0,1.724587076605733e-10,-2.3838529406862335e-08,0.0,0.0,1.3257579711025426e-06,1.4015989883176748e-06,1.4001141640091912,983839.1825726103,1.1416400919219802e-06,1.3417544847790446,4526.730775478453,1.3636784797101087e-06,-2.5049813998216826e-08,0.0101,0.0001
2024-12-22 17:19:00,1.3888394815789785e-06,1.3878884353499514e-06,3373.47,1.3636784797101087e-06,1.3636784797101087e-06,1.3636784797101087e-06,1.3636784797101087e-06,0.0,1.2934403125242559e-10,-2.374610425409675e-08,0.0,0.0,1.3258935109317164e-06,1.401463448488501e-06,1.4001141640091912,983839.1825726103,1.1416400919219802e-06,1.3417544847790446,4526.368501767563,1.3636784797101087e-06,-2.5161001868869748e-08,0.0101,0.0001
2024-12-22 17:20:00,1.3865859724755429e-06,1.3879956015684973e-06,3373.93,1.3636784797101087e-06,1.3636784797101087e-06,1.3636784797101087e-06,1.3636784797101087e-06,0.0,0.0,-2.3549807114587666e-08,0.0,0.0,1.326219152102478e-06,1.4011378073177395e-06,1.4001141640091912,983839.1825726103,1.1416400919219802e-06,1.3417544847790446,4526.985708830562,1.3636784797101087e-06,-2.2907492765434127e-08,0.0101,0.0001
2024-12-22 17:21:00,1.3854072019865101e-06,1.3873342453908522e-06,3376.98,1.3636784797101087e-06,1.3636784797101087e-06,1.3636784797101087e-06,1.3636784797101087e-06,0.0086935070178845,0.0,-2.3341108644865782e-08,0.0,0.0,1.3264278505722e-06,1.4009291088480175e-06,1.4001141758643396,983839.1738791033,1.1417586434063152e-06,1.3417544847790446,4531.078060009138,1.3636784797101087e-06,-2.1728722276401402e-08,0.0101,0.0001
2024-12-22 17:22:00,1.3862786822657546e-06,1.3865043750074e-06,3378.28,1.3636784797101087e-06,1.3636784797101087e-06,1.3636784797101087e-06,1.3636784797101087e-06,0.0,0.0,-2.3283601740082362e-08,0.0,0.0,1.3264853574769834e-06,1.400871601943234e-06,1.4001141758643396,983839.1738791033,1.1417586434063152e-06,1.3417544847790446,4532.8223408393505,1.3636784797101087e-06,-2.260020255564588e-08,0.0101,0.0001
2024-12-22 17:23:00,1.3850636768381974e-06,1.3849071452451324e-06,3380.01,1.3636784797101087e-06,1.3636784797101087e-06,1.3636784797101087e-06,1.3636784797101087e-06,0.0,0.0,-2.3186075723406137e-08,0.0,0.0,1.3265828834936595e-06,1.400774075926558e-06,1.4001141758643396,983839.1738791033,1.1417586434063152e-06,1.3417544847790446,4535.1435760980185,1.3636784797101087e-06,-2.1385197128088642e-08,0.0101,0.0001
2024-12-22 17:24:00,1.38399307412518e-06,1.3861884257409626e-06,3379.05,1.3653157942136342e-06,1.3653157942136342e-06,1.3653157942136342e-06,1.3653157942136342e-06,0.138167598593743,5.177643080058829e-10,-2.278024277629232e-08,1.637314503525463e-09,3.1622776584029424,-3.162276330311376,3.1622790609429643,1.4001143645067442,983839.0357115046,1.1436450674524012e-06,1.3433653389275733,4539.298648503217,1.3653157942136342e-06,-1.867727991154571e-08,0.0101,0.0001
2024-12-22 17:25:00,1.383348992773021e-06,1.3830576180444552e-06,3384.53,1.3653157942136342e-06,1.3653157942136342e-06,1.3653157942136342e-06,1.3653157942136342e-06,0.0,6.903524105055072e-10,-2.2296308882403957e-08,0.0,0.0,1.3284029118197457e-06,1.4022286766075229e-06,1.4001143645067442,983839.0357115046,1.1436450674524012e-06,1.3433653389275733,4546.66029056054,1.3653157942136342e-06,-1.8033198559386716e-08,0.0101,0.0001
2024-12-22 17:26:00,1.383586518446344e-06,1.3835924369127338e-06,3385.39,1.3653157942136342e-06,1.3653157942136342e-06,1.3653157942136342e-06,1.3653157942136342e-06,0.0,7.90898044274827e-10,-2.1796576768863662e-08,0.0,0.0,1.3288020982995166e-06,1.4018294901277515e-06,1.4001143645067442,983839.0357115046,1.1436450674524012e-06,1.3433653389275733,4547.8155847520175,1.3653157942136342e-06,-1.8270724232709805e-08,0.0101,0.0001
2024-12-22 17:27:00,1.3843017931523442e-06,1.382344257454975e-06,3387.0,1.3653157942136342e-06,1.3653157942136342e-06,1.3653157942136342e-06,1.3653157942136342e-06,0.0,8.455055741305082e-10,-2.127996322350089e-08,0.0,0.0,1.3292641043150238e-06,1.4013674841122446e-06,1.4001143645067442,983839.0357115046,1.1436450674524012e-06,1.3433653389275733,4549.9784029476905,1.3653157942136342e-06,-1.898599893871005e-08,0.0101,0.0001
2024-12-22 17:28:00,1.3837946474752104e-06,1.3842262045486783e-06,3383.84,1.3653157942136342e-06,1.3653157942136342e-06,1.3653157942136342e-06,1.3653157942136342e-06,0.0,8.629405130336538e-10,-2.0622867149836832e-08,0.0,0.0,1.3299037654497846e-06,1.4007278229774838e-06,1.4001143645067442,983839.0357115046,1.1436450674524012e-06,1.3433653389275733,4545.73336847668,1.3653157942136342e-06,-1.8478853261576227e-08,0.0101,0.0001
2024-12-22 17:29:00,1.3851864549038615e-06,1.3838243550722495e-06,3384.1,1.3653157942136342e-06,1.3653157942136342e-06,1.3653157942136342e-06,1.3653157942136342e-06,0.0,8.455055741299251e-10,-2.009383303197259e-08,0.0,0.0,1.3304502345065527e-06,1.4001813539207157e-06,1.4001143645067442,983839.0357115046,1.1436450674524012e-06,1.3433653389275733,4546.082643464801,1.3653157942136342e-06,-1.987066069022734e-08,0.0101,0.0001
2024-12-22 17:30:00,1.3834220028567458e-06,1.3856287212719285e-06,3382.58,1.3653157942136342e-06,1.3653157942136342e-06,1.3653157942136342e-06,1.3653157942136342e-06,0.0,7.9089804427355e-10,-1.961370461974034e-08,0.0,0.0,1.3309849704486413e-06,1.399646617978627e-06,1.4001143645067442,983839.0357115046,1.1436450674524012e-06,1.3433653389275733,4544.040728149631,1.3653157942136342e-06,-1.8106208643111622e-08,0.0101,0.0001
2024-12-22 17:31:00,1.384001182906994e-06,1.3839643481320917e-06,3381.59,1.3653157942136342e-06,1.3653157942136342e-06,1.3653157942136342e-06,1.3653157942136342e-06,0.0,6.903524105032457e-10,-1.9309371261436183e-08,0.0,0.0,1.3313898494407157e-06,1.3992417389865527e-06,1.4001143645067442,983839.0357115046,1.1436450674524012e-06,1.3433653389275733,4542.710796464093,1.3653157942136342e-06,-1.8685388693359852e-08,0.0101,0.0001
2024-12-22 17:32:00,1.384111674526908e-06,1.3830554996864757e-06,3380.92,1.3653157942136342e-06,1.3653157942136342e-06,1.3653157942136342e-06,1.3653157942136342e-06,0.0,5.177643080017403e-10,-1.8928939037198985e-08,0.0,0.0,1.3319428697674545e-06,1.3986887186598139e-06,1.4001143645067442,983839.0357115046,1.1436450674524012e-06,1.3433653389275733,4541.810741687011,1.3653157942136342e-06,-1.8795880313273885e-08,0.0101,0.0001
2024-12-22 17:33:00,1.3827020548652869e-06,1.3817236847933615e-06,3386.35,1.3653157942136342e-06,1.3653157942136342e-06,1.3653157942136342e-06,1.3653157942136342e-06,0.0,0.0,-1.852904538955539e-08,0.0,0.0,1.3328605277230996e-06,1.3977710607041688e-06,1.4001143645067442,983839.0357115046,1.1436450674524012e-06,1.3433653389275733,4549.105215477388,1.3653157942136342e-06,-1.7386260651652686e-08,0.0101,0.0001
2024-12-22 17:34:00,1.3815839959387748e-06,1.3812562348371712e-06,3388.22,1.3653157942136342e-06,1.3653157942136342e-06,1.3653157942136342e-06,1.3653157942136342e-06,0.0,0.0,-1.8288137570914876e-08,0.0,0.0,1.3331014355417403e-06,1.3975301528855281e-06,1.4001143645067442,983839.0357115046,1.1436450674524012e-06,1.3433653389275733,4551.617308661182,1.3653157942136342e-06,-1.6268201725140577e-08,0.0101,0.0001
2024-12-22 17:35:00,1.382649097777896e-06,1.3823373907495636e-06,3385.57,1.3653157942136342e-06,1.3653157942136342e-06,1.3653157942136342e-06,1.3653157942136342e-06,0.0,0.0,-1.8218148071402388e-08,0.0,0.0,1.3331714250412526e-06,1.3974601633860155e-06,1.4001143645067442,983839.0357115046,1.1436450674524012e-06,1.3433653389275733,4548.057390513024,1.3653157942136342e-06,-1.7333303564261825e-08,0.0101,0.0001
2024-12-22 17:36:00,1.3806618795064089e-06,1.382121024187118e-06,3386.1,1.3653157942136342e-06,1.3653157942136342e-06,1.3653157942136342e-06,1.3653157942136342e-06,0.0,0.0,-1.7925684177408877e-08,0.0,0.0,1.3334638889352462e-06,1.397167699492022e-06,1.4001143645067442,983839.0357115046,1.1436450674524012e-06,1.3433653389275733,4548.769374142656,1.3653157942136342e-06,-1.534608529277469e-08,0.0101,0.0001
2024-12-22 17:37:00,1.3814356304128368e-06,1.3807491870134623e-06,3388.74,1.3653157942136342e-06,1.3653157942136342e-06,1.3653157942136342e-06,1.3653157942136342e-06,0.0,0.0,-1.7639067903458128e-08,0.0,0.0,1.333750505209197e-06,1.3968810832180714e-06,1.4001143645067442,983839.0357115046,1.1436450674524012e-06,1.3433653389275733,4552.315858637425,1.3653157942136342e-06,-1.6119836199202564e-08,0.0101,0.0001
2024-12-22 17:38:00,1.3813866997254936e-06,1.3825919241981647e-06,3385.67,1.3653157942136342e-06,1.3653157942136342e-06,1.3653157942136342e-06,1.3653157942136342e-06,0.0,0.0,-1.7398273128486447e-08,0.0,0.0,1.3339912999841686e-06,1.3966402884430998e-06,1.4001143645067442,983839.0357115046,1.1436450674524012e-06,1.3433653389275733,4548.191727046917,1.3653157942136342e-06,-1.6070905511859428e-08,0.0101,0.0001
2024-12-22 17:39:00,1.3825865002836074e-06,1.3804464309437281e-06,3387.31,1.3653157942136342e-06,1.3653157942136342e-06,1.3653157942136342e-06,1.3653157942136342e-06,0.0,0.0,-1.7138277666461037e-08,0.0,0.0,1.334251295446194e-06,1.3963802929810742e-06,1.4001143645067442,983839.0357115046,1.1436450674524012e-06,1.3433653389275733,4550.394846202758,1.3653157942136342e-06,-1.7270706069973248e-08,0.0101,0.0001
2024-12-22 17:40:00,1.3828193559252924e-06,1.3833600784918686e-06,3383.79,1.3653157942136342e-06,1.3653157942136342e-06,1.3653157942136342e-06,1.3653157942136342e-06,0.0,0.0,-1.7078012973315693e-08,0.0,0.0,1.3343115601393395e-06,1.3963200282879288e-06,1.4001143645067442,983839.0357115046,1.1436450674524012e-06,1.3433653389275733,4545.666200209733,1.3653157942136342e-06,-1.7503561711658174e-08,0.0101,0.0001
2024-12-22 17:41:00,1.3820761264068088e-06,1.3821930757414628e-06,3385.2,1.3653157942136342e-06,1.3653157942136342e-06,1.3653157942136342e-06,1.3653157942136342e-06,0.0,0.0,-1.688550732329717e-08,0.0,0.0,1.334504065789358e-06,1.3961275226379102e-06,1.4001143645067442,983839.0357115046,1.1436450674524012e-06,1.3433653389275733,4547.560345337621,1.3653157942136342e-06,-1.6760332193174638e-08,0.0101,0.0001
2024-12-22 17:42:00,1.381517189261951e-06,1.382478954252998e-06,3386.67,1.3653157942136342e-06,1.3653157942136342e-06,1.3653157942136342e-06,1.3653157942136342e-06,0.0,0.0,-1.6626058796801473e-08,0.0,0.0,1.3347635143158536e-06,1.3958680741114148e-06,1.4001143645067442,983839.0357115046,1.1436450674524012e-06,1.3433653389275733,4549.535092385845,1.3653157942136342e-06,-1.6201395048316907e-08,0.0101,0.0001
2024-12-22 17:43:00,1.381366312962116e-06,1.382307526519815e-06,3387.09,1.3653157942136342e-06,1.3653157942136342e-06,1.3653157942136342e-06,1.3653157942136342e-06,0.0,0.0,-1.649248460648438e-08,0.0,0.0,1.3348970885061707e-06,1.3957344999210979e-06,1.4001143645067442,983839.0357115046,1.1436450674524012e-06,1.3433653389275733,4550.099305828195,1.3653157942136342e-06,-1.6050518748481737e-08,0.0101,0.0001
2024-12-22 17:44:00,1.3821946878624828e-06,1.3809464794716994e-06,3388.98,1.3653157942136342e-06,1.3653157942136342e-06,1.3653157942136342e-06,1.3653157942136342e-06,0.0,0.0,-1.6553553798855183e-08,0.0,0.0,1.3348360193137999e-06,1.3957955691134685e-06,1.4001143645067442,983839.0357115046,1.1436450674524012e-06,1.3433653389275733,4552.638266318767,1.3653157942136342e-06,-1.687889364884861e-08,0.0101,0.0001
2024-12-22 17:45:00,1.381602268699043e-06,1.3811217187292498e-06,3388.55,1.3653157942136342e-06,1.3653157942136342e-06,1.3653157942136342e-06,1.3653157942136342e-06,0.0,0.0,-1.6448870890969875e-08,0.0,0.0,1.3349407022216852e-06,1.3956908862055832e-06,1.4001143645067442,983839.0357115046,1.1436450674524012e-06,1.3433653389275733,4552.060619223029,1.3653157942136342e-06,-1.6286474485408764e-08,0.0101,0.0001
